Bike Id,Duration,End Date,End Station Id,End Station Name,Id,Start Date,Start Station Id,Start Station Name,Subscription Type
603,769,1/13/2015 17:27,74,Steuart at Market,602492,1/13/2015 17:14,70,San Francisco Caltrain (Townsend at 4th),Subscriber
310,305,1/13/2015 17:19,74,Steuart at Market,602491,1/13/2015 17:14,68,Yerba Buena Center of the Arts (3rd @ Howard),Subscriber
65,208,1/13/2015 17:17,2,San Jose Diridon Caltrain Station,602490,1/13/2015 17:14,4,Santa Clara at Almaden,Subscriber
428,1134,1/13/2015 17:34,69,San Francisco Caltrain 2 (330 Townsend),602496,1/13/2015 17:15,64,2nd at South Park,Subscriber
636,310,1/13/2015 17:20,55,Temporary Transbay Terminal (Howard at Beale),602494,1/13/2015 17:15,45,Commercial at Montgomery,Subscriber
404,473,1/13/2015 17:24,69,San Francisco Caltrain 2 (330 Townsend),602498,1/13/2015 17:16,77,Market at Sansome,Subscriber
399,633,1/13/2015 17:26,69,San Francisco Caltrain 2 (330 Townsend),602497,1/13/2015 17:16,62,2nd at Folsom,Subscriber
415,910,1/13/2015 17:32,41,Clay at Battery,602502,1/13/2015 17:17,72,Civic Center BART (7th at Market),Subscriber
214,911,1/13/2015 17:32,41,Clay at Battery,602501,1/13/2015 17:17,72,Civic Center BART (7th at Market),Subscriber
434,259,1/13/2015 17:21,49,Spear at Folsom,602500,1/13/2015 17:17,62,2nd at Folsom,Subscriber
357,555,1/13/2015 17:26,60,Embarcadero at Sansome,602499,1/13/2015 17:17,49,Spear at Folsom,Subscriber
569,704,1/13/2015 17:30,67,Market at 10th,602507,1/13/2015 17:18,71,Powell at Post (Union Square),Subscriber
32,701,1/13/2015 17:30,84,Ryland Park,602504,1/13/2015 17:18,80,Santa Clara County Civic Center,Subscriber
402,743,1/13/2015 17:32,51,Embarcadero at Folsom,602513,1/13/2015 17:19,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
405,198,1/13/2015 17:23,70,San Francisco Caltrain (Townsend at 4th),602511,1/13/2015 17:19,65,Townsend at 7th,Subscriber
487,328,1/13/2015 17:25,69,San Francisco Caltrain 2 (330 Townsend),602510,1/13/2015 17:19,68,Yerba Buena Center of the Arts (3rd @ Howard),Subscriber
466,106,1/13/2015 17:21,64,2nd at South Park,602509,1/13/2015 17:19,62,2nd at Folsom,Subscriber
497,637,1/13/2015 17:29,68,Yerba Buena Center of the Arts (3rd @ Howard),602508,1/13/2015 17:19,45,Commercial at Montgomery,Subscriber
271,437,1/13/2015 17:28,65,Townsend at 7th,602515,1/13/2015 17:20,57,5th at Howard,Subscriber
318,825,1/13/2015 17:34,72,Civic Center BART (7th at Market),602514,1/13/2015 17:20,60,Embarcadero at Sansome,Subscriber
343,285,1/13/2015 17:24,56,Beale at Market,602512,1/13/2015 17:20,49,Spear at Folsom,Subscriber
339,690,1/13/2015 17:33,42,Davis at Jackson,602516,1/13/2015 17:21,61,2nd at Townsend,Subscriber
217,647,1/13/2015 17:33,28,Mountain View Caltrain Station,602521,1/13/2015 17:22,31,San Antonio Shopping Center,Subscriber
319,703,1/13/2015 17:33,69,San Francisco Caltrain 2 (330 Townsend),602518,1/13/2015 17:22,55,Temporary Transbay Terminal (Howard at Beale),Subscriber
652,377,1/13/2015 17:28,72,Civic Center BART (7th at Market),602517,1/13/2015 17:22,65,Townsend at 7th,Subscriber
281,604,1/13/2015 17:33,39,Powell Street BART,602522,1/13/2015 17:23,70,San Francisco Caltrain (Townsend at 4th),Subscriber
491,312,1/13/2015 17:29,75,Mechanics Plaza (Market at Battery),602526,1/13/2015 17:24,82,Broadway St at Battery St,Subscriber
625,781,1/13/2015 17:37,55,Temporary Transbay Terminal (Howard at Beale),602524,1/13/2015 17:24,72,Civic Center BART (7th at Market),Subscriber
42,235,1/13/2015 17:29,2,San Jose Diridon Caltrain Station,602540,1/13/2015 17:25,4,Santa Clara at Almaden,Subscriber
242,204,1/13/2015 17:28,28,Mountain View Caltrain Station,602528,1/13/2015 17:25,27,Mountain View City Hall,Subscriber
208,335,1/13/2015 17:32,28,Mountain View Caltrain Station,602533,1/13/2015 17:26,32,Castro Street and El Camino Real,Subscriber
525,849,1/13/2015 17:40,49,Spear at Folsom,602532,1/13/2015 17:26,65,Townsend at 7th,Subscriber
315,232,1/13/2015 17:30,77,Market at Sansome,602531,1/13/2015 17:26,62,2nd at Folsom,Subscriber
575,288,1/13/2015 17:32,63,Howard at 2nd,602535,1/13/2015 17:27,51,Embarcadero at Folsom,Subscriber
278,492,1/13/2015 17:36,72,Civic Center BART (7th at Market),602534,1/13/2015 17:27,65,Townsend at 7th,Subscriber
219,234,1/13/2015 17:32,28,Mountain View Caltrain Station,602546,1/13/2015 17:28,32,Castro Street and El Camino Real,Subscriber
269,120,1/13/2015 17:30,61,2nd at Townsend,602539,1/13/2015 17:28,64,2nd at South Park,Subscriber
677,531,1/13/2015 17:37,50,Harry Bridges Plaza (Ferry Building),602538,1/13/2015 17:28,61,2nd at Townsend,Subscriber
527,853,1/13/2015 17:42,66,South Van Ness at Market,602537,1/13/2015 17:28,73,Grant Avenue at Columbus Avenue,Subscriber
357,369,1/13/2015 17:34,50,Harry Bridges Plaza (Ferry Building),602536,1/13/2015 17:28,60,Embarcadero at Sansome,Subscriber
586,729,1/13/2015 17:42,70,San Francisco Caltrain (Townsend at 4th),602544,1/13/2015 17:30,50,Harry Bridges Plaza (Ferry Building),Subscriber
377,471,1/13/2015 17:38,39,Powell Street BART,602543,1/13/2015 17:30,75,Mechanics Plaza (Market at Battery),Subscriber
117,808,1/13/2015 17:43,35,University and Emerson,602542,1/13/2015 17:30,36,California Ave Caltrain Station,Customer
395,143,1/13/2015 17:32,69,San Francisco Caltrain 2 (330 Townsend),602541,1/13/2015 17:30,65,Townsend at 7th,Subscriber
546,581,1/13/2015 17:41,77,Market at Sansome,602550,1/13/2015 17:31,64,2nd at South Park,Subscriber
603,2060,1/13/2015 18:06,65,Townsend at 7th,602548,1/13/2015 17:31,74,Steuart at Market,Subscriber
331,135,1/13/2015 17:34,74,Steuart at Market,602547,1/13/2015 17:31,51,Embarcadero at Folsom,Subscriber
343,627,1/13/2015 17:41,69,San Francisco Caltrain 2 (330 Townsend),602545,1/13/2015 17:31,56,Beale at Market,Subscriber
156,571,1/13/2015 17:41,7,Paseo de San Antonio,602556,1/13/2015 17:32,2,San Jose Diridon Caltrain Station,Subscriber
135,585,1/13/2015 17:42,7,Paseo de San Antonio,602555,1/13/2015 17:32,2,San Jose Diridon Caltrain Station,Subscriber
613,561,1/13/2015 17:41,70,San Francisco Caltrain (Townsend at 4th),602554,1/13/2015 17:32,74,Steuart at Market,Subscriber
403,1186,1/13/2015 17:52,61,2nd at Townsend,602553,1/13/2015 17:32,71,Powell at Post (Union Square),Subscriber
84,541,1/13/2015 17:41,84,Ryland Park,602552,1/13/2015 17:32,2,San Jose Diridon Caltrain Station,Subscriber
574,618,1/13/2015 17:42,70,San Francisco Caltrain (Townsend at 4th),602551,1/13/2015 17:32,77,Market at Sansome,Subscriber
292,581,1/13/2015 17:41,71,Powell at Post (Union Square),602549,1/13/2015 17:32,42,Davis at Jackson,Subscriber
390,369,1/13/2015 17:39,74,Steuart at Market,602557,1/13/2015 17:33,60,Embarcadero at Sansome,Subscriber
362,497,1/13/2015 17:42,69,San Francisco Caltrain 2 (330 Townsend),602559,1/13/2015 17:34,56,Beale at Market,Subscriber
515,956,1/13/2015 17:50,70,San Francisco Caltrain (Townsend at 4th),602558,1/13/2015 17:34,82,Broadway St at Battery St,Subscriber
577,742,1/13/2015 17:48,74,Steuart at Market,602564,1/13/2015 17:35,70,San Francisco Caltrain (Townsend at 4th),Subscriber
523,272,1/13/2015 17:40,74,Steuart at Market,602563,1/13/2015 17:35,48,Embarcadero at Vallejo,Subscriber
229,470,1/13/2015 17:43,27,Mountain View City Hall,602561,1/13/2015 17:35,30,Evelyn Park and Ride,Subscriber
569,299,1/13/2015 17:40,39,Powell Street BART,602560,1/13/2015 17:35,67,Market at 10th,Subscriber
495,966,1/13/2015 17:52,70,San Francisco Caltrain (Townsend at 4th),602575,1/13/2015 17:36,46,Washington at Kearny,Subscriber
340,215,1/13/2015 17:40,77,Market at Sansome,602572,1/13/2015 17:36,62,2nd at Folsom,Subscriber
271,544,1/13/2015 17:45,50,Harry Bridges Plaza (Ferry Building),602565,1/13/2015 17:36,65,Townsend at 7th,Subscriber
413,525,1/13/2015 17:46,74,Steuart at Market,602569,1/13/2015 17:37,61,2nd at Townsend,Subscriber
602,653,1/13/2015 17:47,67,Market at 10th,602568,1/13/2015 17:37,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
575,358,1/13/2015 17:43,50,Harry Bridges Plaza (Ferry Building),602567,1/13/2015 17:37,63,Howard at 2nd,Subscriber
193,802,1/13/2015 17:50,74,Steuart at Market,602566,1/13/2015 17:37,65,Townsend at 7th,Subscriber
466,384,1/13/2015 17:44,77,Market at Sansome,602573,1/13/2015 17:38,64,2nd at South Park,Subscriber
610,861,1/13/2015 17:53,61,2nd at Townsend,602590,1/13/2015 17:39,48,Embarcadero at Vallejo,Subscriber
456,142,1/13/2015 17:41,56,Beale at Market,602576,1/13/2015 17:39,55,Temporary Transbay Terminal (Howard at Beale),Subscriber
321,241,1/13/2015 17:43,70,San Francisco Caltrain (Townsend at 4th),602574,1/13/2015 17:39,65,Townsend at 7th,Subscriber
557,302,1/13/2015 17:45,50,Harry Bridges Plaza (Ferry Building),602582,1/13/2015 17:40,62,2nd at Folsom,Subscriber
42,293,1/13/2015 17:45,4,Santa Clara at Almaden,602581,1/13/2015 17:40,2,San Jose Diridon Caltrain Station,Subscriber
614,879,1/13/2015 17:55,69,San Francisco Caltrain 2 (330 Townsend),602580,1/13/2015 17:40,56,Beale at Market,Subscriber
505,389,1/13/2015 17:47,72,Civic Center BART (7th at Market),602579,1/13/2015 17:40,65,Townsend at 7th,Subscriber
222,219,1/13/2015 17:45,70,San Francisco Caltrain (Townsend at 4th),602585,1/13/2015 17:41,65,Townsend at 7th,Subscriber
421,203,1/13/2015 17:45,70,San Francisco Caltrain (Townsend at 4th),602584,1/13/2015 17:41,65,Townsend at 7th,Subscriber
568,232,1/13/2015 17:45,70,San Francisco Caltrain (Townsend at 4th),602583,1/13/2015 17:41,65,Townsend at 7th,Subscriber
434,231,1/13/2015 17:46,50,Harry Bridges Plaza (Ferry Building),602589,1/13/2015 17:42,49,Spear at Folsom,Subscriber
349,305,1/13/2015 17:47,77,Market at Sansome,602587,1/13/2015 17:42,64,2nd at South Park,Subscriber
278,161,1/13/2015 17:44,39,Powell Street BART,602586,1/13/2015 17:42,72,Civic Center BART (7th at Market),Subscriber
67,720,1/13/2015 17:55,70,San Francisco Caltrain (Townsend at 4th),602592,1/13/2015 17:43,50,Harry Bridges Plaza (Ferry Building),Subscriber
601,373,1/13/2015 17:49,82,Broadway St at Battery St,602591,1/13/2015 17:43,77,Market at Sansome,Subscriber
629,799,1/13/2015 17:58,77,Market at Sansome,602595,1/13/2015 17:44,59,Golden Gate at Polk,Subscriber
409,360,1/13/2015 17:50,55,Temporary Transbay Terminal (Howard at Beale),602593,1/13/2015 17:44,57,5th at Howard,Subscriber
191,297,1/13/2015 17:50,55,Temporary Transbay Terminal (Howard at Beale),602601,1/13/2015 17:45,64,2nd at South Park,Subscriber
222,299,1/13/2015 17:50,61,2nd at Townsend,602600,1/13/2015 17:45,70,San Francisco Caltrain (Townsend at 4th),Subscriber
359,951,1/13/2015 18:01,56,Beale at Market,602599,1/13/2015 17:45,70,San Francisco Caltrain (Townsend at 4th),Subscriber
334,575,1/13/2015 17:54,65,Townsend at 7th,602598,1/13/2015 17:45,57,5th at Howard,Subscriber
491,153,1/13/2015 17:49,50,Harry Bridges Plaza (Ferry Building),602607,1/13/2015 17:46,75,Mechanics Plaza (Market at Battery),Subscriber
314,530,1/13/2015 17:55,56,Beale at Market,602606,1/13/2015 17:46,60,Embarcadero at Sansome,Subscriber
597,449,1/13/2015 17:53,54,Embarcadero at Bryant,602605,1/13/2015 17:46,75,Mechanics Plaza (Market at Battery),Subscriber
463,694,1/13/2015 17:57,55,Temporary Transbay Terminal (Howard at Beale),602604,1/13/2015 17:46,60,Embarcadero at Sansome,Subscriber
465,287,1/13/2015 17:50,74,Steuart at Market,602602,1/13/2015 17:46,82,Broadway St at Battery St,Subscriber
283,571,1/13/2015 17:57,57,5th at Howard,602611,1/13/2015 17:47,67,Market at 10th,Subscriber
329,406,1/13/2015 17:54,70,San Francisco Caltrain (Townsend at 4th),602608,1/13/2015 17:47,49,Spear at Folsom,Subscriber
619,600,1/13/2015 17:58,74,Steuart at Market,602614,1/13/2015 17:48,60,Embarcadero at Sansome,Subscriber
628,485,1/13/2015 17:56,47,Post at Kearny,602613,1/13/2015 17:48,51,Embarcadero at Folsom,Subscriber
177,1088,1/13/2015 18:07,29,San Antonio Caltrain Station,602618,1/13/2015 17:49,28,Mountain View Caltrain Station,Customer
672,445,1/13/2015 17:56,64,2nd at South Park,602617,1/13/2015 17:49,39,Powell Street BART,Subscriber
497,574,1/13/2015 17:59,45,Commercial at Montgomery,602620,1/13/2015 17:50,68,Yerba Buena Center of the Arts (3rd @ Howard),Subscriber
528,311,1/13/2015 17:55,55,Temporary Transbay Terminal (Howard at Beale),602619,1/13/2015 17:50,42,Davis at Jackson,Subscriber
68,732,1/13/2015 18:04,6,San Pedro Square,602625,1/13/2015 17:51,80,Santa Clara County Civic Center,Subscriber
379,361,1/13/2015 17:57,67,Market at 10th,602623,1/13/2015 17:51,39,Powell Street BART,Subscriber
527,376,1/13/2015 17:57,39,Powell Street BART,602621,1/13/2015 17:51,66,South Van Ness at Market,Subscriber
482,539,1/13/2015 18:01,41,Clay at Battery,602630,1/13/2015 17:52,62,2nd at Folsom,Subscriber
510,645,1/13/2015 18:02,70,San Francisco Caltrain (Townsend at 4th),602629,1/13/2015 17:52,76,Market at 4th,Subscriber
489,503,1/13/2015 18:00,49,Spear at Folsom,602628,1/13/2015 17:52,70,San Francisco Caltrain (Townsend at 4th),Subscriber
191,467,1/13/2015 17:59,70,San Francisco Caltrain (Townsend at 4th),602627,1/13/2015 17:52,55,Temporary Transbay Terminal (Howard at Beale),Subscriber
515,659,1/13/2015 18:03,39,Powell Street BART,602626,1/13/2015 17:52,70,San Francisco Caltrain (Townsend at 4th),Subscriber
419,326,1/13/2015 17:59,50,Harry Bridges Plaza (Ferry Building),602632,1/13/2015 17:53,60,Embarcadero at Sansome,Subscriber
657,445,1/13/2015 18:00,33,Rengstorff Avenue / California Street,602631,1/13/2015 17:53,29,San Antonio Caltrain Station,Subscriber
96,441,1/13/2015 18:02,77,Market at Sansome,602638,1/13/2015 17:54,64,2nd at South Park,Subscriber
554,990,1/13/2015 18:10,69,San Francisco Caltrain 2 (330 Townsend),602636,1/13/2015 17:54,57,5th at Howard,Subscriber
456,1425,1/13/2015 18:18,70,San Francisco Caltrain (Townsend at 4th),602635,1/13/2015 17:54,56,Beale at Market,Subscriber
352,601,1/13/2015 18:04,70,San Francisco Caltrain (Townsend at 4th),602634,1/13/2015 17:54,77,Market at Sansome,Subscriber
601,344,1/13/2015 17:59,55,Temporary Transbay Terminal (Howard at Beale),602633,1/13/2015 17:54,82,Broadway St at Battery St,Subscriber
544,909,1/13/2015 18:10,70,San Francisco Caltrain (Townsend at 4th),602645,1/13/2015 17:55,41,Clay at Battery,Subscriber
371,644,1/13/2015 18:06,74,Steuart at Market,602642,1/13/2015 17:55,64,2nd at South Park,Subscriber
659,350,1/13/2015 18:00,72,Civic Center BART (7th at Market),602637,1/13/2015 17:55,57,5th at Howard,Subscriber
334,1131,1/13/2015 18:15,55,Temporary Transbay Terminal (Howard at Beale),602644,1/13/2015 17:56,65,Townsend at 7th,Subscriber
589,428,1/13/2015 18:03,42,Davis at Jackson,602643,1/13/2015 17:56,60,Embarcadero at Sansome,Customer
318,665,1/13/2015 18:07,55,Temporary Transbay Terminal (Howard at Beale),602641,1/13/2015 17:56,72,Civic Center BART (7th at Market),Subscriber
472,730,1/13/2015 18:09,70,San Francisco Caltrain (Townsend at 4th),602651,1/13/2015 17:57,66,South Van Ness at Market,Subscriber
464,327,1/13/2015 18:03,65,Townsend at 7th,602649,1/13/2015 17:57,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
370,597,1/13/2015 18:07,70,San Francisco Caltrain (Townsend at 4th),602648,1/13/2015 17:57,47,Post at Kearny,Subscriber
490,512,1/13/2015 18:06,70,San Francisco Caltrain (Townsend at 4th),602647,1/13/2015 17:57,67,Market at 10th,Subscriber
331,802,1/13/2015 18:10,70,San Francisco Caltrain (Townsend at 4th),602646,1/13/2015 17:57,74,Steuart at Market,Subscriber
222,1172,1/13/2015 18:18,50,Harry Bridges Plaza (Ferry Building),602654,1/13/2015 17:58,61,2nd at Townsend,Subscriber
324,603,1/13/2015 18:08,70,San Francisco Caltrain (Townsend at 4th),602653,1/13/2015 17:58,67,Market at 10th,Subscriber
193,1009,1/13/2015 18:15,65,Townsend at 7th,602650,1/13/2015 17:58,74,Steuart at Market,Subscriber
457,1099,1/13/2015 18:17,70,San Francisco Caltrain (Townsend at 4th),602659,1/13/2015 17:59,82,Broadway St at Battery St,Subscriber
55,170,1/13/2015 18:02,29,San Antonio Caltrain Station,602658,1/13/2015 17:59,31,San Antonio Shopping Center,Customer
622,393,1/13/2015 18:05,55,Temporary Transbay Terminal (Howard at Beale),602657,1/13/2015 17:59,76,Market at 4th,Subscriber
492,619,1/13/2015 18:09,70,San Francisco Caltrain (Townsend at 4th),602655,1/13/2015 17:59,39,Powell Street BART,Subscriber
385,1064,1/13/2015 18:17,69,San Francisco Caltrain 2 (330 Townsend),602663,1/13/2015 18:00,46,Washington at Kearny,Subscriber
461,739,1/13/2015 18:13,61,2nd at Townsend,602661,1/13/2015 18:00,45,Commercial at Montgomery,Customer
451,818,1/13/2015 18:14,65,Townsend at 7th,602660,1/13/2015 18:00,77,Market at Sansome,Subscriber
402,165,1/13/2015 18:04,54,Embarcadero at Bryant,602667,1/13/2015 18:01,51,Embarcadero at Folsom,Subscriber
69,166,1/13/2015 18:04,55,Temporary Transbay Terminal (Howard at Beale),602666,1/13/2015 18:01,75,Mechanics Plaza (Market at Battery),Subscriber
469,368,1/13/2015 18:07,70,San Francisco Caltrain (Townsend at 4th),602665,1/13/2015 18:01,68,Yerba Buena Center of the Arts (3rd @ Howard),Subscriber
291,926,1/13/2015 18:17,50,Harry Bridges Plaza (Ferry Building),602664,1/13/2015 18:01,67,Market at 10th,Subscriber
50,260,1/13/2015 18:06,34,Palo Alto Caltrain Station,602662,1/13/2015 18:01,37,Cowper at University,Subscriber
434,1173,1/13/2015 18:21,70,San Francisco Caltrain (Townsend at 4th),602676,1/13/2015 18:02,50,Harry Bridges Plaza (Ferry Building),Subscriber
516,249,1/13/2015 18:07,50,Harry Bridges Plaza (Ferry Building),602675,1/13/2015 18:02,42,Davis at Jackson,Subscriber
555,347,1/13/2015 18:08,69,San Francisco Caltrain 2 (330 Townsend),602674,1/13/2015 18:02,54,Embarcadero at Bryant,Subscriber
360,562,1/13/2015 18:12,61,2nd at Townsend,602673,1/13/2015 18:02,74,Steuart at Market,Subscriber
395,292,1/13/2015 18:07,61,2nd at Townsend,602671,1/13/2015 18:02,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
406,408,1/13/2015 18:09,70,San Francisco Caltrain (Townsend at 4th),602670,1/13/2015 18:02,63,Howard at 2nd,Subscriber
701,201,1/13/2015 18:05,29,San Antonio Caltrain Station,602669,1/13/2015 18:02,31,San Antonio Shopping Center,Subscriber
420,259,1/13/2015 18:06,77,Market at Sansome,602668,1/13/2015 18:02,45,Commercial at Montgomery,Subscriber
321,937,1/13/2015 18:19,73,Grant Avenue at Columbus Avenue,602680,1/13/2015 18:03,70,San Francisco Caltrain (Townsend at 4th),Subscriber
458,349,1/13/2015 18:09,49,Spear at Folsom,602679,1/13/2015 18:03,61,2nd at Townsend,Subscriber
398,466,1/13/2015 18:11,54,Embarcadero at Bryant,602678,1/13/2015 18:03,70,San Francisco Caltrain (Townsend at 4th),Subscriber
464,197,1/13/2015 18:06,70,San Francisco Caltrain (Townsend at 4th),602677,1/13/2015 18:03,65,Townsend at 7th,Subscriber
428,328,1/13/2015 18:10,57,5th at Howard,602686,1/13/2015 18:04,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
362,220,1/13/2015 18:07,65,Townsend at 7th,602685,1/13/2015 18:04,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
191,645,1/13/2015 18:14,54,Embarcadero at Bryant,602684,1/13/2015 18:04,70,San Francisco Caltrain (Townsend at 4th),Subscriber
92,216,1/13/2015 18:07,22,Redwood City Caltrain Station,602683,1/13/2015 18:04,83,Mezes Park,Subscriber
329,802,1/13/2015 18:19,39,Powell Street BART,602688,1/13/2015 18:05,70,San Francisco Caltrain (Townsend at 4th),Subscriber
471,1116,1/13/2015 18:25,70,San Francisco Caltrain (Townsend at 4th),602691,1/13/2015 18:06,60,Embarcadero at Sansome,Subscriber
497,353,1/13/2015 18:12,55,Temporary Transbay Terminal (Howard at Beale),602690,1/13/2015 18:06,45,Commercial at Montgomery,Subscriber
378,332,1/13/2015 18:11,55,Temporary Transbay Terminal (Howard at Beale),602689,1/13/2015 18:06,45,Commercial at Montgomery,Subscriber
42,242,1/13/2015 18:10,2,San Jose Diridon Caltrain Station,602687,1/13/2015 18:06,4,Santa Clara at Almaden,Subscriber
403,423,1/13/2015 18:14,77,Market at Sansome,602697,1/13/2015 18:07,61,2nd at Townsend,Subscriber
495,901,1/13/2015 18:22,60,Embarcadero at Sansome,602693,1/13/2015 18:07,70,San Francisco Caltrain (Townsend at 4th),Subscriber
496,346,1/13/2015 18:14,74,Steuart at Market,602701,1/13/2015 18:08,82,Broadway St at Battery St,Subscriber
525,477,1/13/2015 18:16,41,Clay at Battery,602699,1/13/2015 18:08,49,Spear at Folsom,Subscriber
262,224,1/13/2015 18:12,26,Redwood City Medical Center,602698,1/13/2015 18:08,22,Redwood City Caltrain Station,Subscriber
672,217,1/13/2015 18:12,70,San Francisco Caltrain (Townsend at 4th),602707,1/13/2015 18:09,64,2nd at South Park,Subscriber
340,245,1/13/2015 18:13,50,Harry Bridges Plaza (Ferry Building),602705,1/13/2015 18:09,77,Market at Sansome,Subscriber
344,248,1/13/2015 18:14,56,Beale at Market,602710,1/13/2015 18:10,49,Spear at Folsom,Subscriber
534,578,1/13/2015 18:21,70,San Francisco Caltrain (Townsend at 4th),602712,1/13/2015 18:11,76,Market at 4th,Subscriber
665,220,1/13/2015 18:15,2,San Jose Diridon Caltrain Station,602713,1/13/2015 18:12,4,Santa Clara at Almaden,Subscriber
362,448,1/13/2015 18:20,72,Civic Center BART (7th at Market),602718,1/13/2015 18:13,65,Townsend at 7th,Subscriber
581,349,1/13/2015 18:19,55,Temporary Transbay Terminal (Howard at Beale),602717,1/13/2015 18:13,48,Embarcadero at Vallejo,Subscriber
603,786,1/13/2015 18:26,77,Market at Sansome,602716,1/13/2015 18:13,65,Townsend at 7th,Subscriber
394,197,1/13/2015 18:16,58,San Francisco City Hall,602715,1/13/2015 18:13,66,South Van Ness at Market,Subscriber
342,752,1/13/2015 18:27,69,San Francisco Caltrain 2 (330 Townsend),602720,1/13/2015 18:14,82,Broadway St at Battery St,Subscriber
389,656,1/13/2015 18:24,69,San Francisco Caltrain 2 (330 Townsend),602719,1/13/2015 18:14,45,Commercial at Montgomery,Subscriber
279,640,1/13/2015 18:26,70,San Francisco Caltrain (Townsend at 4th),602725,1/13/2015 18:15,51,Embarcadero at Folsom,Subscriber
370,590,1/13/2015 18:25,39,Powell Street BART,602722,1/13/2015 18:15,70,San Francisco Caltrain (Townsend at 4th),Subscriber
158,1164,1/13/2015 18:34,70,San Francisco Caltrain (Townsend at 4th),602721,1/13/2015 18:15,82,Broadway St at Battery St,Subscriber
162,313,1/13/2015 18:22,28,Mountain View Caltrain Station,602727,1/13/2015 18:16,32,Castro Street and El Camino Real,Subscriber
540,555,1/13/2015 18:25,69,San Francisco Caltrain 2 (330 Townsend),602724,1/13/2015 18:16,51,Embarcadero at Folsom,Subscriber
469,519,1/13/2015 18:27,77,Market at Sansome,602730,1/13/2015 18:18,70,San Francisco Caltrain (Townsend at 4th),Subscriber
513,183,1/13/2015 18:21,69,San Francisco Caltrain 2 (330 Townsend),602729,1/13/2015 18:18,61,2nd at Townsend,Subscriber
336,513,1/13/2015 18:26,55,Temporary Transbay Terminal (Howard at Beale),602728,1/13/2015 18:18,70,San Francisco Caltrain (Townsend at 4th),Subscriber
359,786,1/13/2015 18:32,82,Broadway St at Battery St,602734,1/13/2015 18:19,56,Beale at Market,Subscriber
506,508,1/13/2015 18:27,69,San Francisco Caltrain 2 (330 Townsend),602733,1/13/2015 18:19,63,Howard at 2nd,Subscriber
509,339,1/13/2015 18:24,48,Embarcadero at Vallejo,602732,1/13/2015 18:19,75,Mechanics Plaza (Market at Battery),Subscriber
412,605,1/13/2015 18:30,70,San Francisco Caltrain (Townsend at 4th),602739,1/13/2015 18:20,77,Market at Sansome,Subscriber
572,663,1/13/2015 18:31,60,Embarcadero at Sansome,602738,1/13/2015 18:20,55,Temporary Transbay Terminal (Howard at Beale),Subscriber
583,481,1/13/2015 18:28,57,5th at Howard,602737,1/13/2015 18:20,67,Market at 10th,Subscriber
512,955,1/13/2015 18:36,67,Market at 10th,602736,1/13/2015 18:20,55,Temporary Transbay Terminal (Howard at Beale),Subscriber
425,310,1/13/2015 18:25,55,Temporary Transbay Terminal (Howard at Beale),602735,1/13/2015 18:20,42,Davis at Jackson,Subscriber
148,284,1/13/2015 18:26,4,Santa Clara at Almaden,602740,1/13/2015 18:21,2,San Jose Diridon Caltrain Station,Subscriber
495,804,1/13/2015 18:36,70,San Francisco Caltrain (Townsend at 4th),602743,1/13/2015 18:22,60,Embarcadero at Sansome,Subscriber
494,136,1/13/2015 18:25,77,Market at Sansome,602742,1/13/2015 18:22,63,Howard at 2nd,Subscriber
555,500,1/13/2015 18:30,39,Powell Street BART,602741,1/13/2015 18:22,69,San Francisco Caltrain 2 (330 Townsend),Subscriber
485,393,1/13/2015 18:29,57,5th at Howard,602744,1/13/2015 18:23,63,Howard at 2nd,Subscriber
383,112,1/13/2015 18:26,50,Harry Bridges Plaza (Ferry Building),602752,1/13/2015 18:24,48,Embarcadero at Vallejo,Subscriber
423,822,1/13/2015 18:38,67,Market at 10th,602751,1/13/2015 18:24,70,San Francisco Caltrain (Townsend at 4th),Customer
288,257,1/13/2015 18:28,69,San Francisco Caltrain 2 (330 Townsend),602749,1/13/2015 18:24,61,2nd at Townsend,Subscriber
526,813,1/13/2015 18:37,67,Market at 10th,602748,1/13/2015 18:24,75,Mechanics Plaza (Market at Battery),Subscriber
490,454,1/13/2015 18:33,62,2nd at Folsom,602753,1/13/2015 18:25,70,San Francisco Caltrain (Townsend at 4th),Subscriber
451,491,1/13/2015 18:34,69,San Francisco Caltrain 2 (330 Townsend),602754,1/13/2015 18:26,65,Townsend at 7th,Subscriber
551,527,1/13/2015 18:36,55,Temporary Transbay Terminal (Howard at Beale),602759,1/13/2015 18:27,76,Market at 4th,Subscriber
12,229,1/13/2015 18:31,37,Cowper at University,602756,1/13/2015 18:27,35,University and Emerson,Subscriber
509,238,1/13/2015 18:32,50,Harry Bridges Plaza (Ferry Building),602758,1/13/2015 18:28,48,Embarcadero at Vallejo,Subscriber
279,224,1/13/2015 18:31,70,San Francisco Caltrain (Townsend at 4th),602757,1/13/2015 18:28,70,San Francisco Caltrain (Townsend at 4th),Subscriber
589,183,1/13/2015 18:32,56,Beale at Market,602761,1/13/2015 18:29,42,Davis at Jackson,Subscriber
